match_id,team,action_type,hero,lane,is_winner
M217,rrq,pick,granger,gold,0
M217,rrq,pick,tigreal,roam,0
M218,onic,ban,chip,first,1
M218,onic,ban,joy,first,1
M218,onic,ban,kalea,first,1
M218,onic,ban,lukas,second,1
M218,onic,ban,yi sun shin,second,1
M218,rrq,ban,fanny,first,0
M218,rrq,ban,luo yi,first,0
M218,rrq,ban,badang,first,0
M218,rrq,ban,alpha,second,0
M218,rrq,ban,ling,second,0
M218,onic,pick,cici,exp,1
M218,onic,pick,suyou,jungler,1
M218,onic,pick,pharsa,mid,1
M218,onic,pick,claude,gold,1
M218,onic,pick,chou,roam,1
M218,rrq,pick,baxia,exp,0
M218,rrq,pick,hayabusa,jungler,0
M218,rrq,pick,yve,mid,0
M218,rrq,pick,granger,gold,0
M218,rrq,pick,gatotkaca,roam,0
